id,city,year,needstates,day_daypart,needstate_group,matched_attribute
838856,Hồ Chí Minh,2019,Socializing with friends,Overall,Socializing,Friends hangout place
838856,Hồ Chí Minh,2019,Entertainment,11h - 14h,Relaxing & entertainment,Fast internet
838856,Hồ Chí Minh,2019,Entertainment,11h - 14h,Relaxing & entertainment,Good music
838856,Hồ Chí Minh,2019,Drinking coffee,17h - 21h,Drinking beverages,Good coffee
838856,Hồ Chí Minh,2019,Entertainment,Weekdays,Relaxing & entertainment,Fast internet
838856,Hồ Chí Minh,2019,Entertainment,Weekdays,Relaxing & entertainment,Good music
838856,Hồ Chí Minh,2019,Socializing with friends,9h - 11h,Socializing,Friends hangout place
838856,Hồ Chí Minh,2019,Socializing with colleagues,Weekdays,Socializing,Colleague meeting place
838856,Hồ Chí Minh,2019,Drinking tea,Weekends,Drinking beverages,Good tea
838856,Hồ Chí Minh,2019,Entertainment,Overall,Relaxing & entertainment,Fast internet
838856,Hồ Chí Minh,2019,Entertainment,Overall,Relaxing & entertainment,Good music
838856,Hồ Chí Minh,2019,Socializing with colleagues,9h - 11h,Socializing,Colleague meeting place
838856,Hồ Chí Minh,2019,Entertainment,Weekends,Relaxing & entertainment,Fast internet
838856,Hồ Chí Minh,2019,Entertainment,Weekends,Relaxing & entertainment,Good music
838856,Hồ Chí Minh,2019,Drinking tea,17h - 21h,Drinking beverages,Good tea
838856,Hồ Chí Minh,2019,Socializing with colleagues,11h - 14h,Socializing,Colleague meeting place
838856,Hồ Chí Minh,2019,Socializing with friends,11h - 14h,Socializing,Friends hangout place
838856,Hồ Chí Minh,2019,Socializing with colleagues,Overall,Socializing,Colleague meeting place
838856,Hồ Chí Minh,2019,Socializing with friends,17h - 21h,Socializing,Friends hangout place
838856,Hồ Chí Minh,2019,Socializing with family / relatives,Weekends,Socializing,Family-friendly place
838856,Hồ Chí Minh,2019,Socializing with friends,Weekends,Socializing,Friends hangout place
838856,Hồ Chí Minh,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
838856,Hồ Chí Minh,2019,Socializing with family / relatives,Overall,Socializing,Family-friendly place
838856,Hồ Chí Minh,2019,Drinking coffee,9h - 11h,Drinking beverages,Good coffee
838856,Hồ Chí Minh,2019,Drinking tea,Weekdays,Drinking beverages,Good tea
838856,Hồ Chí Minh,2019,Working / Business meeting,Overall,Working & business meeting,Business meeting place
838856,Hồ Chí Minh,2019,Drinking tea,9h - 11h,Drinking beverages,Good tea
838901,Hồ Chí Minh,2019,Socializing with colleagues,Overall,Socializing,Colleague meeting place
838901,Hồ Chí Minh,2019,Socializing with friends,21h+,Socializing,Friends hangout place
838901,Hồ Chí Minh,2019,Drinking coffee,21h+,Drinking beverages,Good coffee
838901,Hồ Chí Minh,2019,Drinking coffee,14h - 17h,Drinking beverages,Good coffee
838901,Hồ Chí Minh,2019,Socializing with colleagues,0h - 9h,Socializing,Colleague meeting place
838901,Hồ Chí Minh,2019,Socializing with friends,Weekends,Socializing,Friends hangout place
838901,Hồ Chí Minh,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
838901,Hồ Chí Minh,2019,Socializing with friends,Overall,Socializing,Friends hangout place
838901,Hồ Chí Minh,2019,Socializing with friends,14h - 17h,Socializing,Friends hangout place
838901,Hồ Chí Minh,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
838901,Hồ Chí Minh,2019,Socializing with colleagues,Weekends,Socializing,Colleague meeting place
838901,Hồ Chí Minh,2019,Drinking coffee,0h - 9h,Drinking beverages,Good coffee
838945,Hồ Chí Minh,2019,Drinking coffee,0h - 9h,Drinking beverages,Good coffee
838945,Hồ Chí Minh,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
838945,Hồ Chí Minh,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
838945,Hồ Chí Minh,2019,Drinking coffee,Weekdays,Drinking beverages,Good coffee
838958,Hồ Chí Minh,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
838958,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Weekends,Drinking beverages,Good other beverages
838958,Hồ Chí Minh,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
838958,Hồ Chí Minh,2019,Drinking coffee,0h - 9h,Drinking beverages,Good coffee
838958,Hồ Chí Minh,2019,Socializing with family / relatives,Overall,Socializing,Family-friendly place
838958,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",0h - 9h,Drinking beverages,Good other beverages
838958,Hồ Chí Minh,2019,Socializing with friends,Weekends,Socializing,Friends hangout place
838958,Hồ Chí Minh,2019,Socializing with family / relatives,Weekends,Socializing,Family-friendly place
838958,Hồ Chí Minh,2019,Socializing with family / relatives,0h - 9h,Socializing,Family-friendly place
838958,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Good other beverages
838958,Hồ Chí Minh,2019,Socializing with friends,Overall,Socializing,Friends hangout place
838958,Hồ Chí Minh,2019,Socializing with friends,0h - 9h,Socializing,Friends hangout place
838961,Hồ Chí Minh,2019,Socializing with friends,Weekends,Socializing,Friends hangout place
838961,Hồ Chí Minh,2019,Socializing with friends,14h - 17h,Socializing,Friends hangout place
838961,Hồ Chí Minh,2019,Socializing with family / relatives,14h - 17h,Socializing,Family-friendly place
838961,Hồ Chí Minh,2019,Socializing with family / relatives,Weekdays,Socializing,Family-friendly place
838961,Hồ Chí Minh,2019,Drinking coffee,0h - 9h,Drinking beverages,Good coffee
838961,Hồ Chí Minh,2019,Socializing with family / relatives,Overall,Socializing,Family-friendly place
838961,Hồ Chí Minh,2019,Socializing with friends,17h - 21h,Socializing,Friends hangout place
838961,Hồ Chí Minh,2019,Socializing with friends,0h - 9h,Socializing,Friends hangout place
838961,Hồ Chí Minh,2019,Drinking coffee,17h - 21h,Drinking beverages,Good coffee
838961,Hồ Chí Minh,2019,Socializing with colleagues,Weekdays,Socializing,Colleague meeting place
838961,Hồ Chí Minh,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
838961,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Weekends,Drinking beverages,Good other beverages
838961,Hồ Chí Minh,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
838961,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Weekdays,Drinking beverages,Good other beverages
838961,Hồ Chí Minh,2019,Drinking coffee,9h - 11h,Drinking beverages,Good coffee
838961,Hồ Chí Minh,2019,Socializing with family / relatives,Weekends,Socializing,Family-friendly place
838961,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",17h - 21h,Drinking beverages,Good other beverages
838961,Hồ Chí Minh,2019,Socializing with colleagues,Overall,Socializing,Colleague meeting place
838961,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",11h - 14h,Drinking beverages,Good other beverages
838961,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",9h - 11h,Drinking beverages,Good other beverages
838961,Hồ Chí Minh,2019,Drinking coffee,Weekdays,Drinking beverages,Good coffee
838961,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Good other beverages
838961,Hồ Chí Minh,2019,Socializing with colleagues,11h - 14h,Socializing,Colleague meeting place
838961,Hồ Chí Minh,2019,Socializing with colleagues,9h - 11h,Socializing,Colleague meeting place
838961,Hồ Chí Minh,2019,Socializing with friends,Overall,Socializing,Friends hangout place
838961,Hồ Chí Minh,2019,Socializing with friends,Weekdays,Socializing,Friends hangout place
838961,Hồ Chí Minh,2019,Drinking coffee,11h - 14h,Drinking beverages,Good coffee
838961,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",14h - 17h,Drinking beverages,Good other beverages
838961,Hồ Chí Minh,2019,Socializing with family / relatives,17h - 21h,Socializing,Family-friendly place
838962,Cần Thơ,2019,Drinking coffee,11h - 14h,Drinking beverages,Good coffee
838962,Cần Thơ,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
838962,Cần Thơ,2019,Socializing with friends,0h - 9h,Socializing,Friends hangout place
838962,Cần Thơ,2019,Drinking tea,Overall,Drinking beverages,Good tea
838962,Cần Thơ,2019,Socializing with colleagues,Weekends,Socializing,Colleague meeting place
838962,Cần Thơ,2019,Socializing with colleagues,17h - 21h,Socializing,Colleague meeting place
838962,Cần Thơ,2019,Entertainment,17h - 21h,Relaxing & entertainment,Fast internet
838962,Cần Thơ,2019,Entertainment,17h - 21h,Relaxing & entertainment,Good music
838962,Cần Thơ,2019,Drinking tea,17h - 21h,Drinking beverages,Good tea
838962,Cần Thơ,2019,Socializing with colleagues,11h - 14h,Socializing,Colleague meeting place
838962,Cần Thơ,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
838962,Cần Thơ,2019,Drinking coffee,0h - 9h,Drinking beverages,Good coffee
838962,Cần Thơ,2019,Drinking tea,Weekends,Drinking beverages,Good tea
838962,Cần Thơ,2019,Entertainment,11h - 14h,Relaxing & entertainment,Fast internet
838962,Cần Thơ,2019,Entertainment,11h - 14h,Relaxing & entertainment,Good music
838962,Cần Thơ,2019,Drinking coffee,Weekdays,Drinking beverages,Good coffee
838962,Cần Thơ,2019,Socializing with family / relatives,17h - 21h,Socializing,Family-friendly place
838962,Cần Thơ,2019,Socializing with friends,Weekdays,Socializing,Friends hangout place
838962,Cần Thơ,2019,Entertainment,0h - 9h,Relaxing & entertainment,Fast internet
838962,Cần Thơ,2019,Entertainment,0h - 9h,Relaxing & entertainment,Good music
838962,Cần Thơ,2019,Socializing with friends,17h - 21h,Socializing,Friends hangout place
838962,Cần Thơ,2019,Socializing with colleagues,Weekdays,Socializing,Colleague meeting place
838962,Cần Thơ,2019,Socializing with family / relatives,11h - 14h,Socializing,Family-friendly place
838962,Cần Thơ,2019,Socializing with family / relatives,Weekends,Socializing,Family-friendly place
838962,Cần Thơ,2019,Socializing with friends,Overall,Socializing,Friends hangout place
838962,Cần Thơ,2019,Socializing with colleagues,0h - 9h,Socializing,Colleague meeting place
838962,Cần Thơ,2019,Socializing with friends,11h - 14h,Socializing,Friends hangout place
838962,Cần Thơ,2019,Drinking tea,0h - 9h,Drinking beverages,Good tea
838962,Cần Thơ,2019,Socializing with friends,Weekends,Socializing,Friends hangout place
838962,Cần Thơ,2019,Socializing with family / relatives,0h - 9h,Socializing,Family-friendly place
838962,Cần Thơ,2019,Socializing with family / relatives,Overall,Socializing,Family-friendly place
838962,Cần Thơ,2019,Drinking coffee,17h - 21h,Drinking beverages,Good coffee
838962,Cần Thơ,2019,Entertainment,Overall,Relaxing & entertainment,Fast internet
838962,Cần Thơ,2019,Entertainment,Overall,Relaxing & entertainment,Good music
838962,Cần Thơ,2019,Drinking tea,11h - 14h,Drinking beverages,Good tea
838962,Cần Thơ,2019,Socializing with family / relatives,Weekdays,Socializing,Family-friendly place
838962,Cần Thơ,2019,Drinking tea,Weekdays,Drinking beverages,Good tea
838962,Cần Thơ,2019,Socializing with colleagues,Overall,Socializing,Colleague meeting place
838962,Cần Thơ,2019,Entertainment,Weekdays,Relaxing & entertainment,Fast internet
838962,Cần Thơ,2019,Entertainment,Weekdays,Relaxing & entertainment,Good music
838962,Cần Thơ,2019,Entertainment,Weekends,Relaxing & entertainment,Fast internet
838962,Cần Thơ,2019,Entertainment,Weekends,Relaxing & entertainment,Good music
838964,Đà Nẵng,2019,Drinking coffee,11h - 14h,Drinking beverages,Good coffee
838964,Đà Nẵng,2019,Drinking coffee,Weekdays,Drinking beverages,Good coffee
838964,Đà Nẵng,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
838964,Đà Nẵng,2019,Entertainment,Overall,Relaxing & entertainment,Fast internet
838964,Đà Nẵng,2019,Entertainment,Overall,Relaxing & entertainment,Good music
838964,Đà Nẵng,2019,Socializing with colleagues,17h - 21h,Socializing,Colleague meeting place
838964,Đà Nẵng,2019,Socializing with colleagues,Overall,Socializing,Colleague meeting place
838964,Đà Nẵng,2019,Socializing with friends,Weekends,Socializing,Friends hangout place
838964,Đà Nẵng,2019,Drinking coffee,17h - 21h,Drinking beverages,Good coffee
838964,Đà Nẵng,2019,Entertainment,Weekends,Relaxing & entertainment,Fast internet
838964,Đà Nẵng,2019,Entertainment,Weekends,Relaxing & entertainment,Good music
838964,Đà Nẵng,2019,"Drinking other beverages (excluding tea, coffee, freeze)",17h - 21h,Drinking beverages,Good other beverages
838964,Đà Nẵng,2019,Socializing with colleagues,Weekdays,Socializing,Colleague meeting place
838964,Đà Nẵng,2019,Socializing with friends,Weekdays,Socializing,Friends hangout place
838964,Đà Nẵng,2019,Socializing with friends,Overall,Socializing,Friends hangout place
838964,Đà Nẵng,2019,Entertainment,17h - 21h,Relaxing & entertainment,Fast internet
838964,Đà Nẵng,2019,Entertainment,17h - 21h,Relaxing & entertainment,Good music
838964,Đà Nẵng,2019,Entertainment,11h - 14h,Relaxing & entertainment,Fast internet
838964,Đà Nẵng,2019,Entertainment,11h - 14h,Relaxing & entertainment,Good music
838964,Đà Nẵng,2019,Socializing with friends,17h - 21h,Socializing,Friends hangout place
838964,Đà Nẵng,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
838964,Đà Nẵng,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Weekends,Drinking beverages,Good other beverages
838964,Đà Nẵng,2019,Socializing with colleagues,Weekends,Socializing,Colleague meeting place
838964,Đà Nẵng,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Good other beverages
839012,Hồ Chí Minh,2019,Socializing with friends,9h - 11h,Socializing,Friends hangout place
839012,Hồ Chí Minh,2019,Socializing with friends,Weekends,Socializing,Friends hangout place
839012,Hồ Chí Minh,2019,Socializing with family / relatives,Weekends,Socializing,Family-friendly place
839012,Hồ Chí Minh,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
839012,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",9h - 11h,Drinking beverages,Good other beverages
839012,Hồ Chí Minh,2019,Drinking coffee,9h - 11h,Drinking beverages,Good coffee
839012,Hồ Chí Minh,2019,Socializing with family / relatives,9h - 11h,Socializing,Family-friendly place
839012,Hồ Chí Minh,2019,Socializing with family / relatives,Overall,Socializing,Family-friendly place
839012,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Overall,Drinking beverages,Good other beverages
839012,Hồ Chí Minh,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
839012,Hồ Chí Minh,2019,Socializing with friends,Overall,Socializing,Friends hangout place
839012,Hồ Chí Minh,2019,"Drinking other beverages (excluding tea, coffee, freeze)",Weekends,Drinking beverages,Good other beverages
839024,Đà Nẵng,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
839024,Đà Nẵng,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
839024,Đà Nẵng,2019,Entertainment,Overall,Relaxing & entertainment,Fast internet
839024,Đà Nẵng,2019,Entertainment,Overall,Relaxing & entertainment,Good music
839024,Đà Nẵng,2019,Entertainment,Weekends,Relaxing & entertainment,Fast internet
839024,Đà Nẵng,2019,Entertainment,Weekends,Relaxing & entertainment,Good music
839024,Đà Nẵng,2019,Drinking coffee,0h - 9h,Drinking beverages,Good coffee
839024,Đà Nẵng,2019,Entertainment,0h - 9h,Relaxing & entertainment,Fast internet
839024,Đà Nẵng,2019,Entertainment,0h - 9h,Relaxing & entertainment,Good music
839086,Đà Nẵng,2019,Drinking coffee,0h - 9h,Drinking beverages,Good coffee
839086,Đà Nẵng,2019,Drinking coffee,Weekends,Drinking beverages,Good coffee
839086,Đà Nẵng,2019,Drinking coffee,Overall,Drinking beverages,Good coffee
839189,Hồ Chí Minh,2019,Drinking tea,0h - 9h,Drinking beverages,Good tea
839189,Hồ Chí Minh,2019,Drinking tea,Overall,Drinking beverages,Good tea
839189,Hồ Chí Minh,2019,Drinking coffee,Weekdays,Drinking beverages,Good coffee
839189,Hồ Chí Minh,2019,Drinking coffee,0h - 9h,Drinking beverages,Good coffee
839189,Hồ Chí Minh,2019,Relaxing (Alone),Overall,Relaxing & entertainment,Relaxing place
839189,Hồ Chí Minh,2019,Relaxing (Alone),Overall,Relaxing & entertainment,Comfortable environment
839189,Hồ Chí Minh,2019,Relaxing (Alone),Overall,Relaxing & entertainment,Good music
839189,Hồ Chí Minh,2019,Relaxing (Alone),Overall,Relaxing & entertainment,Sense of belonging
839189,Hồ Chí Minh,2019,Socializing with colleagues,Weekdays,Socializing,Colleague meeting place
